Invoice_ID,Date,Company_Name,Company_Address,City,State,Product,Quantity,Unit_Price_INR,Sales_Value_INR
FLP101649,2025-03-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kavali,Bihar,Smart Watch,20,63122,1262440
FLP101650,2021-12-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kalyan-Dombivli,Kerala,Shoes,3,39270,117810
FLP101651,2025-11-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Farrukhabad,Kerala,Smartphone,30,33048,991440
FLP101652,2021-01-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tadepalligudem,Andhra Pradesh,Books,3,44133,132399
FLP101653,2024-05-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thanjavur,Chhattisgarh,Grocery Pack,5,19541,97705
FLP101654,2025-10-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hajipur,Kerala,Refrigerator,24,77401,1857624
FLP101655,2025-06-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bareilly,Mizoram,Laptop,12,11782,141384
FLP101656,2023-10-14,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gulbarga,Chhattisgarh,Shoes,29,50523,1465167
FLP101657,2024-08-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panchkula,Rajasthan,Books,13,9668,125684
FLP101658,2024-03-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nagaon,Jharkhand,Refrigerator,2,55401,110802
FLP101659,2025-02-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Punjab,Smart Watch,6,9961,59766
FLP101660,2023-06-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hubli–Dharwad,Jharkhand,Books,2,4764,9528
FLP101661,2023-10-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Machilipatnam,Bihar,Books,16,7957,127312
FLP101662,2023-01-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Burhanpur,Manipur,Smartphone,19,44748,850212
FLP101663,2023-08-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tinsukia,Karnataka,Grocery Pack,29,32237,934873
FLP101664,2021-11-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Agra,West Bengal,Laptop,14,10673,149422
FLP101665,2024-05-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhagalpur,Chhattisgarh,Headphones,24,27525,660600
FLP101666,2022-07-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tirupati,Karnataka,Smartphone,22,43993,967846
FLP101667,2022-05-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gorakhpur,Arunachal Pradesh,Refrigerator,5,8516,42580
FLP101668,2025-09-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jabalpur,Bihar,Smart Watch,2,70448,140896
FLP101669,2023-07-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jaipur,Maharashtra,Smartphone,20,68931,1378620
FLP101670,2021-09-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Delhi,Kerala,Books,16,34002,544032
FLP101671,2022-09-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chinsurah,Goa,Shoes,16,37330,597280
FLP101672,2023-08-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Saharsa,Goa,Tablet,9,79845,718605
FLP101673,2025-11-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bongaigaon,Jharkhand,Smart Watch,24,1588,38112
FLP101674,2022-08-19,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gopalpur,Uttarakhand,Grocery Pack,5,16051,80255
FLP101675,2024-02-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nangloi Jat,Madhya Pradesh,Smart Watch,8,32427,259416
FLP101676,2023-05-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Machilipatnam,Assam,Laptop,27,6636,179172
FLP101677,2022-04-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jehanabad,Jharkhand,Shoes,16,52843,845488
FLP101678,2025-02-16,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bilaspur,Manipur,TV,17,56135,954295
FLP101679,2021-09-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dehradun,Maharashtra,Grocery Pack,7,9803,68621
FLP101680,2021-03-04,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Deoghar,Karnataka,Shoes,23,71772,1650756
FLP101681,2023-02-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kanpur,Madhya Pradesh,Headphones,3,33398,100194
FLP101682,2023-11-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gandhinagar,Maharashtra,Refrigerator,30,73592,2207760
FLP101683,2021-09-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ongole,Manipur,Refrigerator,27,19909,537543
FLP101684,2024-01-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Chandigarh,Andhra Pradesh,Headphones,20,77596,1551920
FLP101685,2024-11-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Coimbatore,Karnataka,TV,20,41207,824140
FLP101686,2023-06-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ulhasnagar,Himachal Pradesh,Shoes,21,29850,626850
FLP101687,2022-07-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kolkata,Rajasthan,Smart Watch,28,67575,1892100
FLP101688,2022-10-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amroha,Nagaland,Books,29,20879,605491
FLP101689,2023-02-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ramagundam,Kerala,Tablet,24,75995,1823880
FLP101690,2025-11-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Mango,Sikkim,Headphones,3,64482,193446
FLP101691,2021-03-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Howrah,Mizoram,Laptop,24,53796,1291104
FLP101692,2021-03-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udupi,Telangana,Headphones,10,6617,66170
FLP101693,2022-03-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Munger,Gujarat,Smart Watch,11,5239,57629
FLP101694,2024-01-11,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kota,Sikkim,Shoes,30,9912,297360
FLP101695,2022-04-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gopalpur,Chhattisgarh,Laptop,25,9484,237100
FLP101696,2025-06-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamalpur,Mizoram,Smart Watch,4,61927,247708
FLP101697,2024-09-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Sagar,Madhya Pradesh,Headphones,14,16539,231546
FLP101698,2022-11-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhilwara,Andhra Pradesh,Headphones,13,41472,539136
FLP101699,2023-12-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Naihati,Mizoram,TV,20,48123,962460
FLP101700,2023-01-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Munger,Andhra Pradesh,Books,8,60876,487008
FLP101701,2025-07-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ongole,Jharkhand,Laptop,27,50323,1358721
FLP101702,2021-04-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Singrauli,Chhattisgarh,Refrigerator,23,29197,671531
FLP101703,2025-04-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Coimbatore,Maharashtra,Laptop,30,25440,763200
FLP101704,2024-09-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bidar,Rajasthan,Headphones,2,30259,60518
FLP101705,2024-06-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhatpara,Jharkhand,Laptop,11,25104,276144
FLP101706,2024-04-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hosur,Uttarakhand,TV,19,17420,330980
FLP101707,2021-01-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ichalkaranji,Goa,Grocery Pack,26,27514,715364
FLP101708,2021-10-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Nashik,Nagaland,Headphones,6,76857,461142
FLP101709,2022-10-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Berhampur,Maharashtra,Smartphone,1,51780,51780
FLP101710,2025-04-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhilwara,Sikkim,TV,13,51702,672126
FLP101711,2025-01-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dindigul,Arunachal Pradesh,Laptop,8,30552,244416
FLP101712,2021-05-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Thanjavur,Bihar,Refrigerator,21,65291,1371111
FLP101713,2021-10-05,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Bihar,Grocery Pack,12,28351,340212
FLP101714,2021-04-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tiruvottiyur,Sikkim,Smartphone,14,61986,867804
FLP101715,2025-02-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Srikakulam,Karnataka,Laptop,12,32242,386904
FLP101716,2021-02-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Malda,Kerala,Grocery Pack,26,10714,278564
FLP101717,2022-05-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Howrah,Jharkhand,Grocery Pack,27,34100,920700
FLP101718,2022-02-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalandhar,Nagaland,Refrigerator,29,66465,1927485
FLP101719,2021-09-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Asansol,Manipur,Headphones,1,74907,74907
FLP101720,2021-09-30,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satara,Goa,Laptop,15,58740,881100
FLP101721,2025-08-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kurnool,Jharkhand,Smartphone,3,47043,141129
FLP101722,2021-01-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panipat,Andhra Pradesh,Smartphone,26,39221,1019746
FLP101723,2024-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Hosur,Rajasthan,TV,18,78925,1420650
FLP101724,2022-05-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Muzaffarnagar,Arunachal Pradesh,Smartphone,21,74519,1564899
FLP101725,2023-01-22,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Begusarai,Tripura,Smart Watch,11,38716,425876
FLP101726,2024-08-03,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Ujjain,Kerala,Shoes,21,66025,1386525
FLP101727,2023-11-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Barasat,Tamil Nadu,TV,17,27316,464372
FLP101728,2021-12-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jalgaon,Odisha,TV,5,15178,75890
FLP101729,2023-08-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panvel,Bihar,Books,30,20668,620040
FLP101730,2023-08-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Loni,Tamil Nadu,Smart Watch,27,27452,741204
FLP101731,2024-12-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jamalpur,Rajasthan,Tablet,15,74263,1113945
FLP101732,2025-12-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khammam,Telangana,Tablet,22,76846,1690612
FLP101733,2022-07-10,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Kota,Kerala,Smartphone,25,75821,1895525
FLP101734,2025-05-08,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Allahabad,Bihar,Headphones,6,32780,196680
FLP101735,2025-11-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Panipat,Karnataka,Smart Watch,2,72080,144160
FLP101736,2025-10-21,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jehanabad,Jharkhand,TV,8,65910,527280
FLP101737,2021-10-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Satna,Manipur,TV,25,60535,1513375
FLP101738,2023-01-28,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Shimla,Maharashtra,Smartphone,18,57413,1033434
FLP101739,2024-08-31,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Madhyamgram,Manipur,TV,22,2885,63470
FLP101740,2023-02-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Tinsukia,Tripura,Smart Watch,28,61390,1718920
FLP101741,2025-05-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Amravati,Sikkim,Refrigerator,19,39192,744648
FLP101742,2024-04-13,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Udaipur,Himachal Pradesh,Headphones,9,75935,683415
FLP101743,2022-07-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Khora ,Rajasthan,Books,27,674,18198
FLP101744,2022-03-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dehradun,Madhya Pradesh,Tablet,4,12904,51616
FLP101745,2021-07-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Guwahati,Arunachal Pradesh,Headphones,17,73566,1250622
FLP101746,2025-01-01,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gangtok,Tamil Nadu,Smartphone,6,23119,138714
FLP101747,2022-01-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Orai,Uttarakhand,Smart Watch,3,48314,144942
FLP101748,2022-04-25,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Loni,Meghalaya,Books,27,36488,985176
FLP101749,2022-03-12,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gorakhpur,Nagaland,Grocery Pack,16,16027,256432
FLP101750,2025-05-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bettiah,Uttarakhand,Books,6,1199,7194
FLP101751,2022-11-02,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Davanagere,Goa,TV,18,8162,146916
FLP101752,2025-06-06,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jorhat,Arunachal Pradesh,Headphones,18,29913,538434
FLP101753,2023-01-27,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jehanabad,Bihar,Grocery Pack,20,77866,1557320
FLP101754,2023-08-17,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Allahabad,Himachal Pradesh,Headphones,11,21138,232518
FLP101755,2022-09-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bongaigaon,Manipur,TV,7,34441,241087
FLP101756,2023-03-20,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Saharsa,Odisha,Grocery Pack,15,10006,150090
FLP101757,2025-06-15,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Dibrugarh,Chhattisgarh,Tablet,23,64773,1489779
FLP101758,2023-07-23,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Kerala,Tablet,4,77115,308460
FLP101759,2021-05-18,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Gangtok,West Bengal,Grocery Pack,7,76585,536095
FLP101760,2023-12-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Motihari,Telangana,TV,18,73557,1324026
FLP101761,2024-12-09,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jodhpur,Arunachal Pradesh,Headphones,17,75012,1275204
FLP101762,2025-10-07,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Danapur,Himachal Pradesh,Grocery Pack,4,63540,254160
FLP101763,2022-06-29,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Jehanabad,Assam,Books,19,77037,1463703
FLP101764,2021-06-24,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Miryalaguda,Madhya Pradesh,Smartphone,8,74298,594384
FLP101765,2022-09-26,Flipkart India Pvt Ltd,"Buildings Alyssa, Begonia & Clover, Embassy Tech Village, Bengaluru, Karnataka, India",Bhubaneswar,Mizoram,Headphones,8,67850,542800
